,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
69700,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.0911708335389059,0.204282327258342,0.2285102935242721,0.0137118378366045,0.0411222393659891,0005SET_000_DJI_9701.T,-0.6723022095380885,5.102786112060053,-0.6342394633810547,-0.886782947870475,-0.6949756846832308,0.1799579298235032,0.0600053399132676,-2.547985925475173,-61.96126389903103,0.3828406960149526,2.2406543773801006,0.8939742893317117,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:52,,,-18.30866,-45.18894,0.122,,28.159,7.45,115.5,65.1,7.06,0.69,,-0.04,,4.85,15.09,3.13,-109,40,570.2,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1499,81.671
69701,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.0911708335389059,0.204282327258342,0.2285102935242721,0.0137118378366045,0.0411222393659891,0005SET_000_DJI_9701.T,-0.6723022095380885,5.102786112060053,-0.6342394633810547,-0.886782947870475,-0.6949756846832308,0.1799579298235032,0.0600053399132676,-2.547985925475173,-61.96126389903103,0.3828406960149526,2.2406543773801006,0.8939742893317117,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:57,,,-18.30877,-45.18895,0.121,,28.153,7.46,115.7,65.2,7.07,0.67,,0.01,,4.86,15.09,4.12,-85,40,569.8,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1500,84.843
69702,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.0911708335389059,0.204282327258342,0.2285102935242721,0.0137118378366045,0.0411222393659891,0005SET_000_DJI_9701.T,-0.6723022095380885,5.102786112060053,-0.6342394633810547,-0.886782947870475,-0.6949756846832308,0.1799579298235032,0.0600053399132676,-2.547985925475173,-61.96126389903103,0.3828406960149526,2.2406543773801006,0.8939742893317117,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:02,,,-18.30889,-45.18896,0.118,,28.151,7.45,116.1,65.3,7.07,0.68,,-0.02,,4.85,15.06,4.2,-84,40,569.7,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1501,90.012
69703,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.0911708335389059,0.204282327258342,0.2285102935242721,0.0137118378366045,0.0411222393659891,0005SET_000_DJI_9701.T,-0.6723022095380885,5.102786112060053,-0.6342394633810547,-0.886782947870475,-0.6949756846832308,0.1799579298235032,0.0600053399132676,-2.547985925475173,-61.96126389903103,0.3828406960149526,2.2406543773801006,0.8939742893317117,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:07,,,-18.309,-45.18896,0.115,,28.154,7.45,116.7,65.2,7.07,0.56,,0.05,,4.89,15.2,4.27,-82,40,569.6,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1502,95.307
69828,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:52,,,-18.30905,-45.18875,0.707,,28.192,7.49,107.8,65.2,7.02,0.81,,-0.06,,4.93,15.33,2.1,-138,40,568.9,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1463,99.708
69829,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:57,,,-18.30905,-45.18874,0.724,,28.194,7.49,107.9,65.2,7.02,0.83,,-0.04,,4.92,15.3,2.12,-138,40,568.8,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1464,98.75
69830,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:02,,,-18.30904,-45.18874,0.728,,28.195,7.5,108,65.2,7.02,0.82,,-0.03,,4.94,15.35,2.08,-139,40,568.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1465,98.286
69831,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:07,,,-18.30904,-45.18874,0.719,,28.196,7.49,108.2,65.2,7.02,0.86,,-0.04,,4.94,15.34,2.09,-139,40,568.9,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1466,98.286
69832,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:12,,,-18.30901,-45.18872,0.674,,28.195,7.49,108.5,65.2,7.02,0.84,,-0.03,,4.94,15.36,2.08,-139,40,569.2,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1467,95.01
69833,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:17,,,-18.30896,-45.18869,0.604,,28.193,7.49,108.6,65.2,7.02,0.75,,-0.05,,4.94,15.37,2.06,-140,40,569.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1468,90.001
69834,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:22,,,-18.3089,-45.18866,0.53,,28.186,7.49,108.5,65.2,7.02,0.66,,-0.06,,4.92,15.28,2.06,-140,40,570.1,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1469,84.845
69835,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:27,,,-18.30882,-45.18863,0.448,,28.176,7.5,108.5,65.2,7.03,0.62,,-0.07,,4.89,15.21,2.07,-139,40,570.2,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1470,79.558
69836,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:32,,,-18.30875,-45.18861,0.366,,28.164,7.5,108.7,65.2,7.05,0.61,,-0.09,,4.87,15.15,2.12,-138,40,569.9,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1471,76.255
69837,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:37,,,-18.30867,-45.1886,0.288,,28.159,7.51,108.7,65.2,7.06,0.6,,-0.09,,4.87,15.13,2.17,-136,40,568.8,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1472,74.746
69838,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:42,,,-18.3086,-45.18859,0.215,,28.164,7.51,108.8,65.2,7.07,0.63,,-0.1,,4.86,15.09,2.22,-135,40,568.1,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1473,74.161
69839,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:47,,,-18.30852,-45.18858,0.156,,28.173,7.52,109,65.2,7.06,0.63,,-0.08,,4.85,15.06,2.2,-136,40,568.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1474,74.654
69840,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:52,,,-18.30844,-45.18857,0.14,,28.183,7.52,109,65.1,7.06,0.61,,-0.08,,4.83,15.02,2.19,-136,40,568.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1475,76.204
69841,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:57,,,-18.30836,-45.18855,0.127,,28.188,7.52,109,65.1,7.05,0.59,,-0.09,,4.81,14.95,2.43,-129,40,568.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1476,77.805
69842,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:02,,,-18.30828,-45.18854,0.123,,28.189,7.51,109.7,65.0,7.04,0.61,,-0.07,,4.79,14.9,2.82,-117,40,568.6,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1477,81.306
69843,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:07,,,-18.30819,-45.18852,0.126,,28.195,7.49,110.9,65.0,7.03,0.64,,-0.07,,4.76,14.8,3.41,-102,40,568.6,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1478,85.474
69844,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:12,,,-18.30811,-45.1885,0.128,,28.203,7.46,112.4,64.9,7.02,0.65,,-0.07,,4.77,14.83,3.22,-107,40,568.4,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1479,89.829
69845,-18.3086751666667,-45.1878919722222,685.441,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9711.TIF,0.0910588362246812,0.2040170904237148,0.2275600261537289,0.0138428890417913,0.0410738047203159,0005SET_000_DJI_9711.T,-0.6690674278588814,5.102718036525855,-0.6319940211714546,-0.8853129919282087,-0.6942022932355507,0.1804965723310664,0.0608318133714736,-2.516072226449469,-61.257345005708,0.3828108090079182,2.240497450684711,0.8965418657751886,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:17,,,-18.30802,-45.18849,0.128,,28.208,7.44,113.6,64.9,7.02,0.62,,-0.06,,4.79,14.88,2.72,-120,40,568.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1480,96.4
70000,-18.3087463611111,-45.18767375,685.44,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,0.0910491228602651,0.203806367609838,0.2269087980509,0.0139266575782366,0.0410403972247495,0005SET_000_DJI_9721.T,-0.6666115332113735,5.099232083488339,-0.6303711710770963,-0.8843471154041179,-0.6936703080408232,0.1808673686400795,0.0613755733486922,-2.496144918238722,-60.821655905742944,0.382415279328183,2.238422086971927,0.8981862729012399,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:32,,,-18.30875,-45.18861,0.366,,28.164,7.5,108.7,65.2,7.05,0.61,,-0.09,,4.87,15.15,2.12,-138,40,569.9,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1471,98.837
70001,-18.3087463611111,-45.18767375,685.44,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,0.0910491228602651,0.203806367609838,0.2269087980509,0.0139266575782366,0.0410403972247495,0005SET_000_DJI_9721.T,-0.6666115332113735,5.099232083488339,-0.6303711710770963,-0.8843471154041179,-0.6936703080408232,0.1808673686400795,0.0613755733486922,-2.496144918238722,-60.821655905742944,0.382415279328183,2.238422086971927,0.8981862729012399,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:37,,,-18.30867,-45.1886,0.288,,28.159,7.51,108.7,65.2,7.06,0.6,,-0.09,,4.87,15.13,2.17,-136,40,568.8,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1472,98.148
70002,-18.3087463611111,-45.18767375,685.44,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,0.0910491228602651,0.203806367609838,0.2269087980509,0.0139266575782366,0.0410403972247495,0005SET_000_DJI_9721.T,-0.6666115332113735,5.099232083488339,-0.6303711710770963,-0.8843471154041179,-0.6936703080408232,0.1808673686400795,0.0613755733486922,-2.496144918238722,-60.821655905742944,0.382415279328183,2.238422086971927,0.8981862729012399,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:42,,,-18.3086,-45.18859,0.215,,28.164,7.51,108.8,65.2,7.07,0.63,,-0.1,,4.86,15.09,2.22,-135,40,568.1,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1473,98.084
70003,-18.3087463611111,-45.18767375,685.44,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9721.TIF,0.0910491228602651,0.203806367609838,0.2269087980509,0.0139266575782366,0.0410403972247495,0005SET_000_DJI_9721.T,-0.6666115332113735,5.099232083488339,-0.6303711710770963,-0.8843471154041179,-0.6936703080408232,0.1808673686400795,0.0613755733486922,-2.496144918238722,-60.821655905742944,0.382415279328183,2.238422086971927,0.8981862729012399,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:47,,,-18.30852,-45.18858,0.156,,28.173,7.52,109,65.2,7.06,0.63,,-0.08,,4.85,15.06,2.2,-136,40,568.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1474,98.925
70548,-18.3090544166667,-45.1867285,685.49,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9751.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9751.TIF,0.0921108538742173,0.2065884222851569,0.2315823540280886,0.0140421751555941,0.0419019196912619,0005SET_000_DJI_9751.T,-0.6751176983255956,5.104803061149653,-0.6350214060633367,-0.8856614589571947,-0.6935698047905918,0.1809374460636997,0.060635773457467,-2.5290974001375672,-60.357554469395296,0.3832535849529774,2.2428238757537238,0.8920732460474937,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,87.057
70712,-18.3091328611111,-45.1864883611111,685.394,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9761.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_9761.TIF,0.0921645793093386,0.2071384116334983,0.2259083646033086,0.0139850528029174,0.0420559494029995,0005SET_000_DJI_9761.T,-0.6456735099939379,5.112555570789505,-0.6142685531512867,-0.8834061146476924,-0.6861078344782173,0.1861637548341738,0.0619058653603859,-2.550893468469902,-60.65475883152856,0.3841386013617159,2.2474839378180715,0.9169134219409272,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,61.085
70876,-18.3092342777778,-45.1861755555556,685.433,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9771.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9771.TIF,0.0924390222661438,0.2081438513283811,0.2314639380894693,0.0142122096167847,0.0430992956147383,0005SET_000_DJI_9771.T,-0.6679270847352146,5.119144222520933,-0.6266645874469478,-0.8843012661222796,-0.6860519521621746,0.1862030689120948,0.061401399000181,-2.566308486511001,-59.54409346851188,0.3849348689716727,2.251688153181762,0.8992495895750545,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,29.558
71040,-18.3093058333333,-45.1859555277778,685.479,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9781.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9781.TIF,0.0926152850469261,0.2083891024808927,0.2247137360497591,0.0142542371323511,0.0432368210523464,0005SET_000_DJI_9781.T,-0.6339028741435516,5.116089847749519,-0.6029045506210126,-0.8807016945196385,-0.677277617781772,0.1924084473535357,0.0634328696719934,-2.5664177089833635,-59.357224849538,0.384625016215974,2.2500508676867605,0.9273536462174632,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,17.982
71204,-18.3088629444444,-45.1860884444444,667.412,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9821.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9821.TIF,0.0815007086215772,0.311436110273683,0.178693613555725,0.0124157731689555,0.0399319558406068,0005SET_000_DJI_9821.T,-0.3120797548130718,7.1385448156458375,-0.3531398714562964,-0.8700663177069147,-0.6347000403395926,0.2234660492114014,0.0694807884954639,-2.726269493552297,-68.27287660124964,0.5851714336634779,3.8212687415975513,1.7428496971804912,,Chuvoso,Drone manual,Campanha 11,,,2022-03-25,09:00:30,,,-18.30915,-45.18591,0.654,180,28.335,7.52,134.3,64.7,7.11,0.9,,0.0,,4.81,14.95,2.18,-136,40,568.0,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1527,37.063
