,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
69533,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:37,,,-18.30834,-45.18887,0.133,,28.174,7.44,115.4,65.0,7.04,0.6,,-0.02,,4.85,15.09,3.04,-112,40,570.6,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1496,53.757
69534,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:42,,,-18.30845,-45.1889,0.124,,28.171,7.44,115.5,65.0,7.04,0.6,,0.0,,4.9,15.24,3.2,-108,40,570.6,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1497,53.864
69535,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:47,,,-18.30856,-45.18892,0.123,,28.167,7.45,115.5,65.1,7.05,0.71,,-0.09,,4.87,15.13,3.06,-111,40,570.4,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1498,55.801
69536,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:52,,,-18.30866,-45.18894,0.122,,28.159,7.45,115.5,65.1,7.06,0.69,,-0.04,,4.85,15.09,3.13,-109,40,570.2,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1499,59.969
69537,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:57,,,-18.30877,-45.18895,0.121,,28.153,7.46,115.7,65.2,7.07,0.67,,0.01,,4.86,15.09,4.12,-85,40,569.8,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1500,65.366
69538,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:02,,,-18.30889,-45.18896,0.118,,28.151,7.45,116.1,65.3,7.07,0.68,,-0.02,,4.85,15.06,4.2,-84,40,569.7,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1501,73.095
69539,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:07,,,-18.309,-45.18896,0.115,,28.154,7.45,116.7,65.2,7.07,0.56,,0.05,,4.89,15.2,4.27,-82,40,569.6,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1502,80.759
69540,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:12,,,-18.30911,-45.18895,0.113,,28.16,7.44,117.2,65.2,7.07,0.49,,0.01,,4.9,15.24,3.4,-103,40,569.6,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1503,88.743
69541,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:17,,,-18.30921,-45.18893,0.113,,28.167,7.44,117.4,65.1,7.07,0.5,,-0.06,,4.89,15.21,4.09,-86,40,569.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1504,96.102
69546,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:42,,,-18.30933,-45.18877,0.355,,28.194,7.43,116,64.9,6.92,0.81,,-0.09,,4.97,15.45,2.09,-139,40,573.2,,,,,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1509,99.297
69547,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:47,,,-18.30932,-45.18876,0.447,,28.194,7.43,115.1,64.9,6.91,0.88,,-0.08,,4.99,15.51,2.13,-138,40,572.6,,,,,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1510,97.857
69548,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:52,,,-18.30932,-45.18875,0.544,,28.195,7.44,114.6,64.9,6.9,0.94,,-0.06,,4.99,15.51,2.14,-137,40,572.5,,,,,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1511,97.445
69549,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:44:57,,,-18.30933,-45.18874,0.631,,28.197,7.44,114.4,64.8,6.89,0.93,,-0.05,,4.99,15.51,2.14,-137,40,572.7,,,,,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,1512,98.073
69550,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:45:02,,,-18.30933,-45.18874,0.692,,28.199,7.44,114.4,64.8,6.87,0.91,,-0.04,,4.99,15.51,2.18,-136,40,573.1,,,,,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1513,98.073
69551,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:45:07,,,-18.30933,-45.18873,0.73,,28.199,7.43,114.7,64.8,6.87,0.88,,-0.06,,4.99,15.49,2.19,-136,40,571.5,,,,,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1514,97.685
69552,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:45:12,,,-18.30933,-45.18872,0.751,,28.2,7.42,115,64.8,6.87,0.88,,-0.07,,4.98,15.49,2.23,-135,40,570.9,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1515,97.306
69553,-18.3085115,-45.1883938888889,685.437,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9691.TIF,0.1140412457163096,0.2555878929022713,0.2869309618390411,0.0161304772231103,0.0503694577371977,0005SET_000_DJI_9691.T,-0.6764393812223299,5.067874524127949,-0.6399969033446534,-0.8935497879702058,-0.7013377107536454,0.1755455647392048,0.0562172765174048,-2.680949082718876,-53.225688803455256,0.3829423397596996,2.241188188509225,0.8907644238325446,,Chuvoso,Não foi feito sonda,Campanha 11,,,2022-03-25,07:45:17,,,-18.30933,-45.18872,0.755,180,28.201,7.42,115.1,64.9,6.87,0.9,,-0.04,,4.99,15.5,2.21,-135,40,571.3,,,,,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9,1516,97.306
69654,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:02,,,-18.30903,-45.18893,0.075,,28.168,7.48,106.7,65.2,7.04,0.58,,-0.04,,4.86,15.11,3.05,-111,40,568.4,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1453,94.26
69655,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:07,,,-18.30904,-45.18889,0.114,,28.171,7.48,106.5,65.2,7.05,0.6,,-0.09,,4.91,15.25,2.06,-140,40,569.2,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1454,91.308
69656,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:12,,,-18.30904,-45.18885,0.164,,28.179,7.49,106.3,65.2,7.05,0.67,,-0.11,,4.91,15.26,2.05,-140,40,569.7,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1455,87.826
69657,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:17,,,-18.30905,-45.18883,0.23,,28.181,7.5,106.1,65.2,7.04,0.7,,-0.09,,4.93,15.31,2.02,-141,40,569.9,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1456,86.769
69658,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:22,,,-18.30905,-45.18881,0.311,,28.186,7.51,105.8,65.2,7.04,0.74,,-0.11,,4.94,15.35,2.02,-141,40,570.1,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6,1457,85.085
69659,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:27,,,-18.30905,-45.18879,0.402,,28.189,7.51,105.8,65.2,7.03,0.81,,-0.08,,4.92,15.3,2.03,-141,40,570.3,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1458,83.419
69660,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:32,,,-18.30905,-45.18878,0.49,,28.191,7.51,106.2,65.2,7.03,0.85,,-0.07,,4.92,15.28,2.04,-140,40,570.0,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1459,82.594
69661,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:37,,,-18.30905,-45.18877,0.561,,28.189,7.5,106.7,65.2,7.02,0.84,,-0.08,,4.92,15.28,2.04,-140,40,569.9,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1460,81.774
69662,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:42,,,-18.30905,-45.18876,0.62,,28.188,7.5,107.1,65.2,7.02,0.83,,-0.06,,4.91,15.25,2.04,-140,40,569.5,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1461,80.96
69663,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:47,,,-18.30905,-45.18876,0.67,,28.19,7.5,107.5,65.2,7.02,0.79,,-0.06,,4.93,15.33,2.09,-139,40,569.3,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1462,80.96
69664,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:52,,,-18.30905,-45.18875,0.707,,28.192,7.49,107.8,65.2,7.02,0.81,,-0.06,,4.93,15.33,2.1,-138,40,568.9,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1463,80.151
69665,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:40:57,,,-18.30905,-45.18874,0.724,,28.194,7.49,107.9,65.2,7.02,0.83,,-0.04,,4.92,15.3,2.12,-138,40,568.8,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1464,79.349
69666,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:02,,,-18.30904,-45.18874,0.728,,28.195,7.5,108,65.2,7.02,0.82,,-0.03,,4.94,15.35,2.08,-139,40,568.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1465,78.627
69667,-18.3085843055556,-45.1881704722222,685.486,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_9701.TIF,0.1138246587040519,0.255338205309813,0.2866593790864251,0.0161721273129057,0.0502124421755497,0005SET_000_DJI_9701.T,-0.6768854671499914,5.071669939817607,-0.6404949141959062,-0.8931938918430753,-0.7018899236662419,0.1751641349938567,0.0564158317946748,-2.6637369923691008,-53.04934149699998,0.3833363547652132,2.2432591339781767,0.8907373138237035,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:07,,,-18.30904,-45.18874,0.719,,28.196,7.49,108.2,65.2,7.02,0.86,,-0.04,,4.94,15.34,2.09,-139,40,568.9,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1466,78.627
