Latitude,Longitude,Altitude,DateTime,Image Index
-18.4765674,-45.3949962,671.429,2021:10:28 11:49:08, _Campo2021-10-TM_0000SET_001_IMG_0242
-18.4765616,-45.3947496,671.379,2021:10:28 11:49:10, _Campo2021-10-TM_0000SET_001_IMG_0243
-18.4765558,-45.3945421,671.239,2021:10:28 11:49:12, _Campo2021-10-TM_0000SET_001_IMG_0244
-18.4765516,-45.3943146,671.26,2021:10:28 11:49:14, _Campo2021-10-TM_0000SET_001_IMG_0245
-18.4765492,-45.3941075,671.167,2021:10:28 11:49:16, _Campo2021-10-TM_0000SET_001_IMG_0246
-18.4765461,-45.3938792,671.308,2021:10:28 11:49:18, _Campo2021-10-TM_0000SET_001_IMG_0247
-18.476542,-45.3936518,671.358,2021:10:28 11:49:20, _Campo2021-10-TM_0000SET_001_IMG_0248
-18.4765389,-45.3934235,671.077,2021:10:28 11:49:23, _Campo2021-10-TM_0000SET_001_IMG_0249
-18.4765355,-45.3931944,670.91,2021:10:28 11:49:25, _Campo2021-10-TM_0000SET_001_IMG_0250
-18.4765333,-45.3929653,670.752,2021:10:28 11:49:27, _Campo2021-10-TM_0000SET_001_IMG_0251
-18.4765316,-45.3927566,670.659,2021:10:28 11:49:29, _Campo2021-10-TM_0000SET_001_IMG_0252
-18.4765279,-45.3925267,670.986,2021:10:28 11:49:31, _Campo2021-10-TM_0000SET_001_IMG_0253
-18.476526,-45.3922385,671.124,2021:10:28 11:49:34, _Campo2021-10-TM_0000SET_001_IMG_0254
-18.4765251,-45.3920939,671.033,2021:10:28 11:49:36, _Campo2021-10-TM_0000SET_001_IMG_0255
-18.4765249,-45.3919079,670.903,2021:10:28 11:49:37, _Campo2021-10-TM_0000SET_001_IMG_0256
-18.4765251,-45.3918259,670.917,2021:10:28 11:49:38, _Campo2021-10-TM_0000SET_001_IMG_0257
-18.4765257,-45.3917239,671.068,2021:10:28 11:49:39, _Campo2021-10-TM_0000SET_001_IMG_0258
-18.476527,-45.3915009,671.245,2021:10:28 11:49:41, _Campo2021-10-TM_0000SET_001_IMG_0259
-18.4765278,-45.3913585,671.306,2021:10:28 11:49:43, _Campo2021-10-TM_0000SET_001_IMG_0260
-18.4765303,-45.3912207,671.281,2021:10:28 11:49:44, _Campo2021-10-TM_0000SET_001_IMG_0261
-18.4765532,-45.3911086,671.529,2021:10:28 11:49:45, _Campo2021-10-TM_0000SET_001_IMG_0262
-18.4765737,-45.3910713,671.791,2021:10:28 11:49:46, _Campo2021-10-TM_0000SET_001_IMG_0263
-18.4766308,-45.3910144,672.283,2021:10:28 11:49:47, _Campo2021-10-TM_0000SET_001_IMG_0264
-18.4767066,-45.3909726,672.58,2021:10:28 11:49:48, _Campo2021-10-TM_0000SET_001_IMG_0265
-18.4767957,-45.3909382,672.706,2021:10:28 11:49:49, _Campo2021-10-TM_0000SET_001_IMG_0266
-18.4768769,-45.3909131,672.815,2021:10:28 11:49:51, _Campo2021-10-TM_0000SET_001_IMG_0267
-18.4769789,-45.3908856,672.802,2021:10:28 11:49:52, _Campo2021-10-TM_0000SET_001_IMG_0268
-18.4771397,-45.3908414,672.914,2021:10:28 11:49:54, _Campo2021-10-TM_0000SET_001_IMG_0269
-18.4771751,-45.3908328,673.084,2021:10:28 11:49:55, _Campo2021-10-TM_0000SET_001_IMG_0270
-18.4772043,-45.3908289,673.393,2021:10:28 11:49:56, _Campo2021-10-TM_0000SET_001_IMG_0271
-18.4772169,-45.3908454,673.751,2021:10:28 11:49:57, _Campo2021-10-TM_0000SET_001_IMG_0272
-18.4772178,-45.3908741,674.122,2021:10:28 11:49:58, _Campo2021-10-TM_0000SET_001_IMG_0273
-18.4772222,-45.3909292,674.64,2021:10:28 11:50:00, _Campo2021-10-TM_0000SET_001_IMG_0274
-18.4772253,-45.39098,674.926,2021:10:28 11:50:01, _Campo2021-10-TM_0000SET_001_IMG_0275
-18.4772283,-45.391057,675.163,2021:10:28 11:50:02, _Campo2021-10-TM_0000SET_001_IMG_0276
-18.4772339,-45.3912628,675.267,2021:10:28 11:50:03, _Campo2021-10-TM_0000SET_001_IMG_0277
-18.4772382,-45.3913863,675.183,2021:10:28 11:50:06, _Campo2021-10-TM_0000SET_001_IMG_0278
-18.4772421,-45.3914957,675.14,2021:10:28 11:50:07, _Campo2021-10-TM_0000SET_001_IMG_0279
-18.4772484,-45.3916669,675.049,2021:10:28 11:50:09, _Campo2021-10-TM_0000SET_001_IMG_0280
-18.4772569,-45.3918648,674.908,2021:10:28 11:50:11, _Campo2021-10-TM_0000SET_001_IMG_0281
-18.4772625,-45.392025,674.789,2021:10:28 11:50:13, _Campo2021-10-TM_0000SET_001_IMG_0282
-18.4772657,-45.3922068,674.763,2021:10:28 11:50:14, _Campo2021-10-TM_0000SET_001_IMG_0283
-18.4772682,-45.3923293,674.568,2021:10:28 11:50:15, _Campo2021-10-TM_0000SET_001_IMG_0284
-18.4772696,-45.3924114,674.392,2021:10:28 11:50:16, _Campo2021-10-TM_0000SET_001_IMG_0285
-18.4772711,-45.3924941,674.218,2021:10:28 11:50:17, _Campo2021-10-TM_0000SET_001_IMG_0286
-18.4772743,-45.3926389,673.978,2021:10:28 11:50:19, _Campo2021-10-TM_0000SET_001_IMG_0287
-18.4772801,-45.3928262,674.022,2021:10:28 11:50:21, _Campo2021-10-TM_0000SET_001_IMG_0288
-18.4772897,-45.3930576,673.925,2021:10:28 11:50:23, _Campo2021-10-TM_0000SET_001_IMG_0289
-18.4772986,-45.3932893,674.008,2021:10:28 11:50:25, _Campo2021-10-TM_0000SET_001_IMG_0290
-18.477307,-45.3934774,674.017,2021:10:28 11:50:27, _Campo2021-10-TM_0000SET_001_IMG_0291
-18.4773224,-45.3937282,673.96,2021:10:28 11:50:29, _Campo2021-10-TM_0000SET_001_IMG_0292
-18.4773323,-45.3939162,674.132,2021:10:28 11:50:31, _Campo2021-10-TM_0000SET_001_IMG_0293
-18.4773394,-45.3941469,674.131,2021:10:28 11:50:33, _Campo2021-10-TM_0000SET_001_IMG_0294
-18.4773441,-45.3943974,673.646,2021:10:28 11:50:35, _Campo2021-10-TM_0000SET_001_IMG_0295
-18.4773462,-45.394584,673.428,2021:10:28 11:50:37, _Campo2021-10-TM_0000SET_001_IMG_0296
-18.4773488,-45.3948334,673.593,2021:10:28 11:50:40, _Campo2021-10-TM_0000SET_001_IMG_0297
-18.4773502,-45.3950422,673.827,2021:10:28 11:50:42, _Campo2021-10-TM_0000SET_001_IMG_0298
-18.477351,-45.3952723,673.796,2021:10:28 11:50:44, _Campo2021-10-TM_0000SET_001_IMG_0299
-18.4773511,-45.3955028,673.998,2021:10:28 11:50:46, _Campo2021-10-TM_0000SET_001_IMG_0300
-18.4773537,-45.3957341,674.146,2021:10:28 11:50:48, _Campo2021-10-TM_0000SET_001_IMG_0301
-18.4773553,-45.3959436,674.013,2021:10:28 11:50:50, _Campo2021-10-TM_0000SET_001_IMG_0302
-18.4773557,-45.3960266,674.059,2021:10:28 11:50:51, _Campo2021-10-TM_0000SET_001_IMG_0303
-18.4773555,-45.3961713,674.209,2021:10:28 11:50:52, _Campo2021-10-TM_0000SET_001_IMG_0304
-18.4773552,-45.3963766,674.141,2021:10:28 11:50:55, _Campo2021-10-TM_0000SET_001_IMG_0305
-18.4773541,-45.3964784,673.998,2021:10:28 11:50:55, _Campo2021-10-TM_0000SET_001_IMG_0306
-18.4773531,-45.3966211,673.87,2021:10:28 11:50:57, _Campo2021-10-TM_0000SET_001_IMG_0307
-18.4773534,-45.3967032,673.902,2021:10:28 11:50:58, _Campo2021-10-TM_0000SET_001_IMG_0308
-18.4773552,-45.3968481,674.005,2021:10:28 11:50:59, _Campo2021-10-TM_0000SET_001_IMG_0309
-18.477357,-45.3970552,673.925,2021:10:28 11:51:01, _Campo2021-10-TM_0000SET_001_IMG_0310
-18.4773582,-45.397241,673.746,2021:10:28 11:51:03, _Campo2021-10-TM_0000SET_001_IMG_0311
-18.4773595,-45.397468,673.479,2021:10:28 11:51:05, _Campo2021-10-TM_0000SET_001_IMG_0312
-18.4773597,-45.3976747,673.453,2021:10:28 11:51:07, _Campo2021-10-TM_0000SET_001_IMG_0313
-18.4773586,-45.3979003,673.502,2021:10:28 11:51:09, _Campo2021-10-TM_0000SET_001_IMG_0314
-18.477358,-45.3981256,673.536,2021:10:28 11:51:11, _Campo2021-10-TM_0000SET_001_IMG_0315
-18.4773601,-45.3983525,673.872,2021:10:28 11:51:14, _Campo2021-10-TM_0000SET_001_IMG_0316
-18.477362,-45.3985599,674.351,2021:10:28 11:51:16, _Campo2021-10-TM_0000SET_001_IMG_0317
-18.4773611,-45.3988005,674.41,2021:10:28 11:51:18, _Campo2021-10-TM_0000SET_001_IMG_0318
-18.4773547,-45.3989319,674.402,2021:10:28 11:51:20, _Campo2021-10-TM_0000SET_001_IMG_0319
-18.4774687,-45.3990288,675.075,2021:10:28 11:51:27, _Campo2021-10-TM_0000SET_001_IMG_0320
-18.4776077,-45.3989922,674.52,2021:10:28 11:51:29, _Campo2021-10-TM_0000SET_001_IMG_0321
-18.4776964,-45.3989661,674.154,2021:10:28 11:51:30, _Campo2021-10-TM_0000SET_001_IMG_0322
-18.4777587,-45.3989479,673.936,2021:10:28 11:51:31, _Campo2021-10-TM_0000SET_001_IMG_0323
-18.4778377,-45.398924,673.733,2021:10:28 11:51:31, _Campo2021-10-TM_0000SET_001_IMG_0324
-18.4779174,-45.3988861,673.741,2021:10:28 11:51:33, _Campo2021-10-TM_0000SET_001_IMG_0325
-18.4779817,-45.3988255,674.046,2021:10:28 11:51:34, _Campo2021-10-TM_0000SET_001_IMG_0326
-18.4780162,-45.3987616,674.265,2021:10:28 11:51:35, _Campo2021-10-TM_0000SET_001_IMG_0327
-18.4780348,-45.3987003,674.354,2021:10:28 11:51:36, _Campo2021-10-TM_0000SET_001_IMG_0328
-18.4780469,-45.3986317,674.297,2021:10:28 11:51:37, _Campo2021-10-TM_0000SET_001_IMG_0329
-18.4780541,-45.3985552,674.165,2021:10:28 11:51:38, _Campo2021-10-TM_0000SET_001_IMG_0330
-18.4780575,-45.3984551,673.817,2021:10:28 11:51:39, _Campo2021-10-TM_0000SET_001_IMG_0331
-18.4780564,-45.3983659,673.438,2021:10:28 11:51:40, _Campo2021-10-TM_0000SET_001_IMG_0332
-18.4780514,-45.3982524,672.985,2021:10:28 11:51:42, _Campo2021-10-TM_0000SET_001_IMG_0333
-18.4780452,-45.3981529,672.712,2021:10:28 11:51:43, _Campo2021-10-TM_0000SET_001_IMG_0334
-18.4780285,-45.397926,672.419,2021:10:28 11:51:45, _Campo2021-10-TM_0000SET_001_IMG_0335
-18.4780149,-45.3977174,672.206,2021:10:28 11:51:47, _Campo2021-10-TM_0000SET_001_IMG_0336
-18.4780039,-45.3975071,671.547,2021:10:28 11:51:49, _Campo2021-10-TM_0000SET_001_IMG_0337
-18.4779994,-45.3974225,671.407,2021:10:28 11:51:50, _Campo2021-10-TM_0000SET_001_IMG_0338
-18.4779938,-45.3973174,671.298,2021:10:28 11:51:51, _Campo2021-10-TM_0000SET_001_IMG_0339
-18.4779888,-45.3972129,671.268,2021:10:28 11:51:52, _Campo2021-10-TM_0000SET_001_IMG_0340
-18.4779844,-45.3971085,671.306,2021:10:28 11:51:53, _Campo2021-10-TM_0000SET_001_IMG_0341
-18.4779794,-45.3969831,671.356,2021:10:28 11:51:54, _Campo2021-10-TM_0000SET_001_IMG_0342
-18.4779723,-45.3968157,671.438,2021:10:28 11:51:55, _Campo2021-10-TM_0000SET_001_IMG_0343
-18.4779616,-45.3966284,671.466,2021:10:28 11:51:57, _Campo2021-10-TM_0000SET_001_IMG_0344
-18.4779485,-45.3964206,671.38,2021:10:28 11:51:59, _Campo2021-10-TM_0000SET_001_IMG_0345
-18.4779395,-45.3962324,671.46,2021:10:28 11:52:01, _Campo2021-10-TM_0000SET_001_IMG_0346
-18.477931,-45.3959824,671.475,2021:10:28 11:52:04, _Campo2021-10-TM_0000SET_001_IMG_0347
-18.4779292,-45.39592,671.455,2021:10:28 11:52:04, _Campo2021-10-TM_0000SET_001_IMG_0348
-18.4779248,-45.3957536,671.448,2021:10:28 11:52:06, _Campo2021-10-TM_0000SET_001_IMG_0349
-18.4779209,-45.3955695,671.379,2021:10:28 11:52:08, _Campo2021-10-TM_0000SET_001_IMG_0350
-18.4779176,-45.3953847,671.466,2021:10:28 11:52:10, _Campo2021-10-TM_0000SET_001_IMG_0351
-18.4779133,-45.3951963,671.763,2021:10:28 11:52:11, _Campo2021-10-TM_0000SET_001_IMG_0352
-18.477911,-45.3950708,671.767,2021:10:28 11:52:12, _Campo2021-10-TM_0000SET_001_IMG_0353
-18.4779094,-45.3949867,671.748,2021:10:28 11:52:13, _Campo2021-10-TM_0000SET_001_IMG_0354
-18.4779069,-45.3948612,671.713,2021:10:28 11:52:14, _Campo2021-10-TM_0000SET_001_IMG_0355
-18.4779017,-45.3946336,671.697,2021:10:28 11:52:17, _Campo2021-10-TM_0000SET_001_IMG_0356
-18.4778984,-45.3944265,671.833,2021:10:28 11:52:19, _Campo2021-10-TM_0000SET_001_IMG_0357
-18.4778961,-45.3941979,671.538,2021:10:28 11:52:21, _Campo2021-10-TM_0000SET_001_IMG_0358
-18.4778961,-45.3939678,671.346,2021:10:28 11:52:23, _Campo2021-10-TM_0000SET_001_IMG_0359
-18.4778936,-45.3936779,671.656,2021:10:28 11:52:26, _Campo2021-10-TM_0000SET_001_IMG_0360
-18.4778907,-45.3935142,672.005,2021:10:28 11:52:28, _Campo2021-10-TM_0000SET_001_IMG_0361
-18.4778885,-45.3933294,672.374,2021:10:28 11:52:29, _Campo2021-10-TM_0000SET_001_IMG_0362
-18.4778869,-45.393146,672.553,2021:10:28 11:52:31, _Campo2021-10-TM_0000SET_001_IMG_0363
-18.4778853,-45.3929823,672.56,2021:10:28 11:52:33, _Campo2021-10-TM_0000SET_001_IMG_0364
-18.4778849,-45.3928391,672.616,2021:10:28 11:52:34, _Campo2021-10-TM_0000SET_001_IMG_0365
-18.477885,-45.392757,672.637,2021:10:28 11:52:35, _Campo2021-10-TM_0000SET_001_IMG_0366
-18.4778851,-45.3925496,672.626,2021:10:28 11:52:37, _Campo2021-10-TM_0000SET_001_IMG_0367
-18.4778855,-45.3924456,672.486,2021:10:28 11:52:38, _Campo2021-10-TM_0000SET_001_IMG_0368
-18.4778861,-45.3923627,672.257,2021:10:28 11:52:39, _Campo2021-10-TM_0000SET_001_IMG_0369
-18.4778874,-45.3922592,671.898,2021:10:28 11:52:40, _Campo2021-10-TM_0000SET_001_IMG_0370
-18.4778884,-45.3921553,671.675,2021:10:28 11:52:41, _Campo2021-10-TM_0000SET_001_IMG_0371
-18.4778887,-45.3920517,671.601,2021:10:28 11:52:41, _Campo2021-10-TM_0000SET_001_IMG_0372
-18.4778888,-45.3919281,671.447,2021:10:28 11:52:43, _Campo2021-10-TM_0000SET_001_IMG_0373
-18.4778891,-45.391743,671.16,2021:10:28 11:52:45, _Campo2021-10-TM_0000SET_001_IMG_0374
-18.4778894,-45.3916403,671.03,2021:10:28 11:52:46, _Campo2021-10-TM_0000SET_001_IMG_0375
-18.4778895,-45.3913931,670.877,2021:10:28 11:52:48, _Campo2021-10-TM_0000SET_001_IMG_0376
-18.4778883,-45.3912289,670.756,2021:10:28 11:52:50, _Campo2021-10-TM_0000SET_001_IMG_0377
-18.477887,-45.3910241,670.784,2021:10:28 11:52:51, _Campo2021-10-TM_0000SET_001_IMG_0378
-18.4778945,-45.3908942,670.86,2021:10:28 11:52:53, _Campo2021-10-TM_0000SET_001_IMG_0379
-18.4779177,-45.3908207,671.039,2021:10:28 11:52:54, _Campo2021-10-TM_0000SET_001_IMG_0380
-18.4779599,-45.3907652,671.529,2021:10:28 11:52:55, _Campo2021-10-TM_0000SET_001_IMG_0381
-18.4779927,-45.3907392,671.885,2021:10:28 11:52:56, _Campo2021-10-TM_0000SET_001_IMG_0382
-18.4781137,-45.390679,672.9,2021:10:28 11:52:57, _Campo2021-10-TM_0000SET_001_IMG_0383
-18.4783229,-45.3906142,673.594,2021:10:28 11:53:00, _Campo2021-10-TM_0000SET_001_IMG_0384
-18.4784371,-45.3905818,673.973,2021:10:28 11:53:02, _Campo2021-10-TM_0000SET_001_IMG_0385
-18.4784982,-45.3905659,674.477,2021:10:28 11:53:03, _Campo2021-10-TM_0000SET_001_IMG_0386
-18.4785521,-45.3905672,675.146,2021:10:28 11:53:05, _Campo2021-10-TM_0000SET_001_IMG_0387
-18.4785577,-45.3905939,675.568,2021:10:28 11:53:06, _Campo2021-10-TM_0000SET_001_IMG_0388
-18.4785615,-45.3906634,676.213,2021:10:28 11:53:08, _Campo2021-10-TM_0000SET_001_IMG_0389
-18.4785627,-45.3907368,676.453,2021:10:28 11:53:09, _Campo2021-10-TM_0000SET_001_IMG_0390
-18.4785622,-45.3908466,676.841,2021:10:28 11:53:11, _Campo2021-10-TM_0000SET_001_IMG_0391
-18.4785634,-45.3909745,677.123,2021:10:28 11:53:12, _Campo2021-10-TM_0000SET_001_IMG_0392
-18.4785669,-45.39113,677.111,2021:10:28 11:53:14, _Campo2021-10-TM_0000SET_001_IMG_0393
-18.4785705,-45.3912575,677.187,2021:10:28 11:53:16, _Campo2021-10-TM_0000SET_001_IMG_0394
-18.4785741,-45.3914088,677.059,2021:10:28 11:53:17, _Campo2021-10-TM_0000SET_001_IMG_0395
-18.4785761,-45.3915245,676.847,2021:10:28 11:53:18, _Campo2021-10-TM_0000SET_001_IMG_0396
-18.4785773,-45.3916027,676.703,2021:10:28 11:53:19, _Campo2021-10-TM_0000SET_001_IMG_0397
-18.4785796,-45.3917017,676.592,2021:10:28 11:53:20, _Campo2021-10-TM_0000SET_001_IMG_0398
-18.4785832,-45.3918232,676.526,2021:10:28 11:53:21, _Campo2021-10-TM_0000SET_001_IMG_0399
-18.4785871,-45.391946,676.619,2021:10:28 11:53:22, _Campo2021-10-TM_0000SET_002_IMG_0400
-18.4785912,-45.3920688,676.632,2021:10:28 11:53:24, _Campo2021-10-TM_0000SET_002_IMG_0401
-18.4785979,-45.3923383,676.392,2021:10:28 11:53:26, _Campo2021-10-TM_0000SET_002_IMG_0402
-18.4786003,-45.3924431,676.303,2021:10:28 11:53:27, _Campo2021-10-TM_0000SET_002_IMG_0403
-18.478603,-45.3925689,676.201,2021:10:28 11:53:28, _Campo2021-10-TM_0000SET_002_IMG_0404
-18.4786092,-45.3927789,676.051,2021:10:28 11:53:31, _Campo2021-10-TM_0000SET_002_IMG_0405
-18.4786187,-45.393052,676.237,2021:10:28 11:53:33, _Campo2021-10-TM_0000SET_002_IMG_0406
-18.4786251,-45.393219,676.296,2021:10:28 11:53:35, _Campo2021-10-TM_0000SET_002_IMG_0407
-18.4786295,-45.3934051,676.299,2021:10:28 11:53:37, _Campo2021-10-TM_0000SET_002_IMG_0408
-18.4786344,-45.3936543,676.171,2021:10:28 11:53:39, _Campo2021-10-TM_0000SET_002_IMG_0409
-18.4786405,-45.3938626,675.986,2021:10:28 11:53:41, _Campo2021-10-TM_0000SET_002_IMG_0410
-18.4786462,-45.3940934,675.92,2021:10:28 11:53:43, _Campo2021-10-TM_0000SET_002_IMG_0411
-18.4786509,-45.3942829,675.888,2021:10:28 11:53:45, _Campo2021-10-TM_0000SET_002_IMG_0412
-18.4786572,-45.394535,675.85,2021:10:28 11:53:47, _Campo2021-10-TM_0000SET_002_IMG_0413
-18.4786638,-45.3948057,675.619,2021:10:28 11:53:50, _Campo2021-10-TM_0000SET_002_IMG_0414
-18.4786688,-45.3950574,675.622,2021:10:28 11:53:52, _Campo2021-10-TM_0000SET_002_IMG_0415
-18.4786698,-45.3952877,676.06,2021:10:28 11:53:55, _Campo2021-10-TM_0000SET_002_IMG_0416
-18.4786682,-45.3954335,676.247,2021:10:28 11:53:56, _Campo2021-10-TM_0000SET_002_IMG_0417
-18.4786665,-45.3957058,676.413,2021:10:28 11:53:59, _Campo2021-10-TM_0000SET_002_IMG_0418
-18.4786658,-45.3959148,676.5,2021:10:28 11:54:01, _Campo2021-10-TM_0000SET_002_IMG_0419
-18.4786678,-45.3961437,676.43,2021:10:28 11:54:03, _Campo2021-10-TM_0000SET_002_IMG_0420
-18.4786694,-45.3963516,676.358,2021:10:28 11:54:05, _Campo2021-10-TM_0000SET_002_IMG_0421
-18.4786685,-45.396559,676.298,2021:10:28 11:54:07, _Campo2021-10-TM_0000SET_002_IMG_0422
-18.478666,-45.3968497,676.503,2021:10:28 11:54:10, _Campo2021-10-TM_0000SET_002_IMG_0423
-18.4786641,-45.3970158,676.416,2021:10:28 11:54:11, _Campo2021-10-TM_0000SET_002_IMG_0424
-18.4786619,-45.3972035,676.336,2021:10:28 11:54:13, _Campo2021-10-TM_0000SET_002_IMG_0425
-18.4786609,-45.3974347,676.379,2021:10:28 11:54:15, _Campo2021-10-TM_0000SET_002_IMG_0426
-18.4786633,-45.3976655,676.242,2021:10:28 11:54:17, _Campo2021-10-TM_0000SET_002_IMG_0427
-18.4786669,-45.397874,676.358,2021:10:28 11:54:19, _Campo2021-10-TM_0000SET_002_IMG_0428
-18.4786707,-45.3981024,676.417,2021:10:28 11:54:22, _Campo2021-10-TM_0000SET_002_IMG_0429
-18.478674,-45.3983303,676.408,2021:10:28 11:54:24, _Campo2021-10-TM_0000SET_002_IMG_0430
-18.4786749,-45.3985458,676.224,2021:10:28 11:54:26, _Campo2021-10-TM_0000SET_002_IMG_0431
-18.4786728,-45.398693,676.488,2021:10:28 11:54:28, _Campo2021-10-TM_0000SET_002_IMG_0432
-18.4788076,-45.3987573,676.349,2021:10:28 11:54:34, _Campo2021-10-TM_0000SET_002_IMG_0433
-18.4789488,-45.3987202,675.508,2021:10:28 11:54:36, _Campo2021-10-TM_0000SET_002_IMG_0434
-18.4791362,-45.3986633,674.656,2021:10:28 11:54:39, _Campo2021-10-TM_0000SET_002_IMG_0435
-18.4792619,-45.3986039,674.194,2021:10:28 11:54:41, _Campo2021-10-TM_0000SET_002_IMG_0436
-18.479355,-45.3984814,673.886,2021:10:28 11:54:43, _Campo2021-10-TM_0000SET_002_IMG_0437
-18.4793896,-45.3983068,673.667,2021:10:28 11:54:46, _Campo2021-10-TM_0000SET_002_IMG_0438
-18.479394,-45.3981468,673.405,2021:10:28 11:54:48, _Campo2021-10-TM_0000SET_002_IMG_0439
-18.4793905,-45.3979701,672.83,2021:10:28 11:54:50, _Campo2021-10-TM_0000SET_002_IMG_0440
-18.4793798,-45.3977439,672.209,2021:10:28 11:54:52, _Campo2021-10-TM_0000SET_002_IMG_0441
-18.4793707,-45.3975472,671.706,2021:10:28 11:54:54, _Campo2021-10-TM_0000SET_002_IMG_0442
-18.4793609,-45.3973246,671.173,2021:10:28 11:54:56, _Campo2021-10-TM_0000SET_002_IMG_0443
-18.4793513,-45.397096,670.874,2021:10:28 11:54:59, _Campo2021-10-TM_0000SET_002_IMG_0444
-18.4793374,-45.396845,671.159,2021:10:28 11:55:01, _Campo2021-10-TM_0000SET_002_IMG_0445
-18.479327,-45.3966572,671.591,2021:10:28 11:55:03, _Campo2021-10-TM_0000SET_002_IMG_0446
-18.479309,-45.3963043,672.646,2021:10:28 11:55:05, _Campo2021-10-TM_0000SET_002_IMG_0447
-18.4793034,-45.3961799,672.741,2021:10:28 11:55:07, _Campo2021-10-TM_0000SET_002_IMG_0448
-18.4792957,-45.3959705,672.776,2021:10:28 11:55:09, _Campo2021-10-TM_0000SET_002_IMG_0449
-18.4792878,-45.3957393,672.606,2021:10:28 11:55:11, _Campo2021-10-TM_0000SET_002_IMG_0450
-18.4792816,-45.3955081,672.564,2021:10:28 11:55:14, _Campo2021-10-TM_0000SET_002_IMG_0451
-18.479276,-45.3952982,672.702,2021:10:28 11:55:16, _Campo2021-10-TM_0000SET_002_IMG_0452
-18.4792693,-45.3950689,672.732,2021:10:28 11:55:18, _Campo2021-10-TM_0000SET_002_IMG_0453
-18.4792642,-45.3948406,672.788,2021:10:28 11:55:20, _Campo2021-10-TM_0000SET_002_IMG_0454
-18.4792606,-45.3946326,672.543,2021:10:28 11:55:22, _Campo2021-10-TM_0000SET_002_IMG_0455
-18.4792565,-45.3942984,672.106,2021:10:28 11:55:25, _Campo2021-10-TM_0000SET_002_IMG_0456
-18.4792531,-45.3941109,672.223,2021:10:28 11:55:27, _Campo2021-10-TM_0000SET_002_IMG_0457
-18.4792495,-45.3939233,672.458,2021:10:28 11:55:29, _Campo2021-10-TM_0000SET_002_IMG_0458
-18.4792443,-45.3936963,672.498,2021:10:28 11:55:31, _Campo2021-10-TM_0000SET_002_IMG_0459
-18.4792412,-45.3935096,672.404,2021:10:28 11:55:33, _Campo2021-10-TM_0000SET_002_IMG_0460
-18.4792378,-45.3932187,672.487,2021:10:28 11:55:36, _Campo2021-10-TM_0000SET_002_IMG_0461
-18.4792351,-45.3929905,672.435,2021:10:28 11:55:38, _Campo2021-10-TM_0000SET_002_IMG_0462
-18.4792318,-45.3928233,672.483,2021:10:28 11:55:39, _Campo2021-10-TM_0000SET_002_IMG_0463
-18.4792295,-45.3927189,672.516,2021:10:28 11:55:40, _Campo2021-10-TM_0000SET_002_IMG_0464
-18.4792261,-45.3925525,672.523,2021:10:28 11:55:42, _Campo2021-10-TM_0000SET_002_IMG_0465
-18.4792219,-45.3923247,672.436,2021:10:28 11:55:44, _Campo2021-10-TM_0000SET_002_IMG_0466
-18.4792161,-45.3920967,672.142,2021:10:28 11:55:47, _Campo2021-10-TM_0000SET_002_IMG_0467
-18.479212,-45.3918681,671.61,2021:10:28 11:55:49, _Campo2021-10-TM_0000SET_002_IMG_0468
-18.4792096,-45.3917023,671.244,2021:10:28 11:55:50, _Campo2021-10-TM_0000SET_002_IMG_0469
-18.4792083,-45.3914962,671.262,2021:10:28 11:55:52, _Campo2021-10-TM_0000SET_002_IMG_0470
-18.4792071,-45.3912302,671.475,2021:10:28 11:55:55, _Campo2021-10-TM_0000SET_002_IMG_0471
-18.4792087,-45.3910253,671.546,2021:10:28 11:55:57, _Campo2021-10-TM_0000SET_002_IMG_0472
-18.4792107,-45.3909017,671.692,2021:10:28 11:55:58, _Campo2021-10-TM_0000SET_002_IMG_0473
-18.4792123,-45.3907367,671.987,2021:10:28 11:56:00, _Campo2021-10-TM_0000SET_002_IMG_0474
-18.4792331,-45.3905563,672.265,2021:10:28 11:56:02, _Campo2021-10-TM_0000SET_002_IMG_0475
-18.4792975,-45.3904589,672.93,2021:10:28 11:56:03, _Campo2021-10-TM_0000SET_002_IMG_0476
-18.4793863,-45.3904015,673.537,2021:10:28 11:56:05, _Campo2021-10-TM_0000SET_002_IMG_0477
-18.4794445,-45.3903748,673.756,2021:10:28 11:56:05, _Campo2021-10-TM_0000SET_002_IMG_0478
-18.4795553,-45.3903346,674.115,2021:10:28 11:56:07, _Campo2021-10-TM_0000SET_002_IMG_0479
-18.4796383,-45.3903099,674.234,2021:10:28 11:56:08, _Campo2021-10-TM_0000SET_002_IMG_0480
-18.4797178,-45.3902881,674.387,2021:10:28 11:56:09, _Campo2021-10-TM_0000SET_002_IMG_0481
-18.479785,-45.3902699,674.542,2021:10:28 11:56:10, _Campo2021-10-TM_0000SET_002_IMG_0482
-18.479847,-45.3902539,674.765,2021:10:28 11:56:11, _Campo2021-10-TM_0000SET_002_IMG_0483
-18.479883,-45.3902478,674.996,2021:10:28 11:56:12, _Campo2021-10-TM_0000SET_002_IMG_0484
-18.4799052,-45.3902546,675.246,2021:10:28 11:56:13, _Campo2021-10-TM_0000SET_002_IMG_0485
-18.4799111,-45.3902798,675.62,2021:10:28 11:56:14, _Campo2021-10-TM_0000SET_002_IMG_0486
-18.4799214,-45.390421,676.257,2021:10:28 11:56:18, _Campo2021-10-TM_0000SET_002_IMG_0487
